hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
0,1,79,2016,0,15,7,1,3,1,0.0,0,0,97,6,3,0,0,0,0,0,0,0,0,2,80.75,0.0,0.0,2,397
0,1,16,2016,0,15,7,1,3,1,0.0,0,0,108,6,3,0,0,0,3,3,0,0,0,2,127.5,0.0,0.0,0,381
0,1,14,2016,0,15,7,2,3,2,0.0,0,0,104,6,3,0,0,0,3,3,0,0,0,2,125.2,0.0,0.0,0,386
0,1,14,2016,0,15,7,2,3,2,1.0,0,0,104,6,3,0,0,0,0,0,0,0,0,2,137.7,0.0,0.0,0,386
0,1,73,2016,0,15,7,2,3,2,0.0,0,0,47,6,3,0,0,0,3,3,0,0,0,2,107.1,0.0,0.0,0,357
0,0,120,2016,0,15,7,2,5,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,89.74,0.0,0.0,1,404
0,1,94,2016,0,15,7,2,5,2,0.0,0,3,51,6,3,0,0,0,0,0,0,0,0,2,75.89,0.0,1.0,0,304
0,1,3,2016,0,15,7,2,8,1,2.0,0,0,108,6,3,0,0,0,5,5,0,0,0,2,199.4,0.0,0.0,2,397
0,0,0,2016,0,15,8,0,1,1,0.0,0,0,103,5,3,0,0,0,0,3,0,0,0,2,45.0,0.0,0.0,1,399
0,1,3,2016,0,15,8,0,1,2,0.0,0,3,103,6,3,0,0,0,0,0,0,0,0,2,89.0,0.0,0.0,2,398
0,1,96,2016,0,15,8,0,1,1,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,90.9,0.0,1.0,0,376
0,0,103,2016,0,15,8,0,1,2,0.0,0,0,117,6,3,0,0,0,0,0,1,0,0,2,99.9,1.0,1.0,1,399
0,1,74,2016,0,15,8,0,1,2,0.0,0,3,47,6,3,0,0,0,0,0,0,0,0,2,85.5,0.0,0.0,0,324
0,1,78,2016,0,15,8,0,1,1,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,90.9,0.0,0.0,0,345
0,1,55,2016,0,15,8,0,1,3,0.0,0,0,47,6,3,0,0,0,3,3,0,0,0,2,137.7,0.0,0.0,0,350
0,1,9,2016,0,15,8,0,1,2,0.0,0,3,41,6,3,0,0,0,0,0,0,0,0,2,89.0,0.0,0.0,0,390
0,1,18,2016,0,15,8,0,1,2,0.0,0,3,47,6,3,0,0,0,0,0,0,0,0,2,89.0,0.0,0.0,0,381
0,1,78,2016,0,15,8,0,2,2,0.0,0,3,92,6,3,0,0,0,1,1,2,0,0,2,85.5,0.0,0.0,0,390
0,0,97,2016,0,15,8,0,2,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,3,96.3,0.0,2.0,1,400
0,1,115,2016,0,15,8,0,2,2,0.0,0,0,103,4,3,0,0,0,0,1,1,0,34,3,65.0,0.0,0.0,0,390
0,1,99,2016,0,15,8,0,2,2,0.0,0,3,17,6,3,0,0,0,1,1,1,0,0,2,85.5,0.0,1.0,0,374
0,1,98,2016,0,15,8,0,2,2,0.0,0,0,64,6,3,0,0,0,0,0,0,0,0,2,85.6,0.0,1.0,0,340
0,1,115,2016,0,15,8,0,2,2,0.0,0,0,103,4,3,0,0,0,0,0,0,0,34,3,65.0,0.0,0.0,0,390
0,0,97,2016,0,15,8,0,2,2,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,3,96.3,0.0,1.0,1,400
0,0,112,2016,0,15,8,0,2,2,0.0,0,3,103,6,3,0,0,0,0,0,0,0,0,2,65.83,0.0,1.0,1,400
0,1,10,2016,0,15,8,0,2,2,0.0,0,0,7,6,3,0,0,0,3,3,0,0,0,2,131.0,0.0,1.0,0,395
0,1,11,2016,0,15,8,0,2,3,0.0,0,0,103,3,1,0,0,0,3,3,0,0,0,2,173.0,0.0,2.0,0,388
0,1,6,2016,0,15,8,0,2,2,2.0,0,0,41,6,3,0,0,0,5,5,0,0,0,2,196.0,0.0,0.0,0,393
0,1,50,2016,0,15,8,0,2,1,0.0,0,0,103,6,3,0,0,0,0,0,1,0,0,2,112.5,0.0,0.0,0,384
0,1,141,2016,0,15,8,1,2,2,0.0,0,0,103,5,3,0,0,0,0,0,0,0,0,2,72.25,0.0,1.0,0,359
0,1,94,2016,0,15,8,1,2,2,0.0,0,0,93,6,3,0,0,0,0,0,0,0,0,2,96.3,0.0,0.0,0,360
0,1,8,2016,0,15,8,1,2,2,0.0,0,0,64,6,3,0,0,0,0,0,0,0,0,2,116.33,0.0,0.0,0,393
0,1,65,2016,0,15,8,1,2,2,0.0,0,0,92,6,3,0,0,0,3,3,0,0,0,2,118.8,0.0,1.0,0,337
0,0,94,2016,0,15,8,2,2,2,1.0,0,3,46,6,3,0,0,0,0,3,2,0,0,2,96.13,0.0,1.0,1,402
0,1,84,2016,0,15,8,2,2,2,0.0,0,0,17,6,3,0,0,0,0,0,0,0,0,2,90.95,0.0,0.0,0,393
0,1,99,2016,0,15,8,2,2,2,0.0,0,3,51,6,3,0,0,0,0,0,0,0,0,2,83.25,0.0,0.0,0,396
0,0,96,2016,0,15,8,2,2,2,0.0,0,0,92,6,3,0,0,0,0,0,0,0,0,3,88.83,0.0,1.0,1,402
0,0,96,2016,0,15,8,2,2,2,0.0,0,0,92,6,3,0,0,0,0,0,0,0,0,3,88.83,0.0,0.0,1,402
0,1,6,2016,0,15,8,2,2,3,0.0,0,0,72,6,3,0,0,0,3,3,0,0,0,2,148.5,0.0,0.0,0,393
0,1,104,2016,0,15,8,2,2,2,0.0,0,0,47,6,3,0,0,0,3,3,1,0,0,2,90.95,0.0,0.0,0,372
0,1,63,2016,0,15,8,2,2,2,0.0,0,0,22,6,3,0,0,0,3,3,0,0,0,2,112.2,0.0,0.0,0,363
0,1,60,2016,0,15,8,2,2,2,0.0,0,0,103,5,3,0,0,0,0,3,0,0,0,3,75.0,0.0,1.0,2,398
0,1,120,2016,0,15,8,2,3,2,0.0,0,0,101,6,3,0,0,0,0,0,0,0,0,2,90.95,0.0,0.0,0,388
0,0,96,2016,0,15,8,2,3,2,0.0,0,0,103,6,3,0,0,0,0,1,1,0,0,3,87.55,0.0,1.0,1,403
0,1,81,2016,0,15,8,2,3,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,90.95,0.0,0.0,0,318
0,1,268,2016,0,15,8,2,3,2,0.0,0,0,103,5,3,0,0,0,0,0,0,0,224,3,78.0,0.0,0.0,0,388
0,0,96,2016,0,15,8,2,3,2,0.0,0,0,46,6,3,0,0,0,0,1,1,0,0,3,87.55,0.0,1.0,1,403
0,0,268,2016,0,15,8,2,3,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,224,3,78.0,0.0,0.0,1,403
0,1,16,2016,0,15,8,2,3,2,0.0,0,0,20,6,3,0,0,0,3,3,0,0,0,2,131.2,0.0,0.0,0,382
0,1,173,2016,0,15,8,2,3,0,0.0,0,0,103,5,3,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0,388
0,0,100,2016,0,15,8,2,5,2,0.0,0,0,17,6,3,0,0,0,0,0,0,0,0,2,86.09,0.0,1.0,1,405
0,1,56,2016,0,15,8,2,5,1,0.0,0,0,46,6,3,0,0,0,3,3,0,0,0,2,112.2,0.0,0.0,0,343
0,1,77,2016,0,15,8,2,6,1,0.0,0,0,129,6,3,0,0,0,0,0,0,0,0,2,80.75,0.0,0.0,0,321
0,1,9,2016,0,15,8,2,6,2,2.0,0,0,47,6,3,0,0,0,5,5,0,0,0,2,200.75,0.0,0.0,0,389
0,0,268,2016,0,15,8,2,3,2,0.0,0,0,103,5,3,0,0,0,0,0,1,0,224,3,78.0,0.0,0.0,1,403
0,0,268,2016,0,15,8,2,3,2,0.0,0,0,103,5,3,0,0,0,0,0,0,0,224,3,78.0,0.0,0.0,1,403
0,0,268,2016,0,15,8,2,3,2,0.0,0,0,103,5,3,0,0,0,0,0,0,0,224,2,78.0,0.0,0.0,1,403
0,0,112,2016,0,15,9,0,1,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,96.3,0.0,0.0,1,400
0,1,67,2016,0,15,9,1,1,2,0.0,0,0,47,6,3,0,0,0,3,3,0,0,0,2,137.7,0.0,0.0,0,333
0,1,20,2016,0,15,9,1,1,2,0.0,0,0,64,6,3,0,0,0,3,3,0,0,0,2,139.0,0.0,0.0,0,382
0,1,87,2016,0,15,9,1,1,2,0.0,0,0,22,6,3,0,0,0,3,3,2,0,0,2,105.3,0.0,0.0,0,376
0,1,190,2016,0,15,9,1,1,2,0.0,0,0,103,4,3,0,0,0,0,0,0,0,31,3,70.0,0.0,0.0,0,394
0,1,134,2016,0,15,9,1,1,2,0.0,0,2,103,4,3,0,0,0,0,0,0,0,0,3,90.0,0.0,0.0,0,396
0,1,101,2016,0,15,9,1,1,2,0.0,0,0,64,6,3,0,0,0,0,0,0,0,0,2,96.3,0.0,1.0,0,390
0,1,150,2016,0,15,9,2,1,2,0.0,0,3,103,6,3,0,0,0,1,1,0,0,0,0,0.0,0.0,1.0,0,389
0,1,128,2016,0,15,9,2,1,2,0.0,0,0,59,6,3,0,0,0,3,3,0,0,0,2,117.0,0.0,2.0,0,395
0,0,98,2016,0,15,9,2,1,2,0.0,0,3,20,6,3,0,0,0,0,0,0,0,0,2,82.5,0.0,0.0,1,402
0,0,110,2016,0,15,9,2,1,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,0,3,93.3,0.0,0.0,1,402
0,1,150,2016,0,15,9,2,1,2,0.0,0,3,103,6,3,0,0,0,1,1,1,0,0,0,86.62,0.0,1.0,0,389
0,1,98,2016,0,15,9,2,2,2,0.0,0,0,17,6,3,0,0,0,0,0,0,0,0,2,86.7,0.0,1.0,0,309
0,1,73,2016,0,15,9,2,2,2,0.0,0,0,47,6,3,0,0,0,3,3,0,0,0,2,107.95,0.0,1.0,0,360
0,1,110,2016,0,15,9,2,2,2,0.0,0,3,103,6,3,0,0,0,0,0,0,0,0,2,76.5,0.0,1.0,0,303
0,1,19,2016,0,15,9,2,3,3,0.0,0,0,46,6,3,0,0,0,3,3,0,0,0,2,158.2,0.0,0.0,0,381
0,1,23,2016,0,15,9,2,3,1,0.0,0,0,106,6,3,0,0,0,3,3,0,0,0,2,129.2,0.0,0.0,0,387
0,0,101,2016,0,15,9,2,4,2,0.0,1,0,101,6,3,0,0,0,0,0,1,0,0,2,85.28,0.0,2.0,1,405
0,1,7,2016,0,15,9,2,4,3,0.0,0,0,17,6,3,0,0,0,3,3,1,0,0,2,159.0,0.0,0.0,0,397
0,1,60,2016,0,15,9,2,3,3,0.0,0,0,103,5,3,0,0,0,0,1,0,0,0,2,41.76,0.0,1.0,2,399
0,0,96,2016,0,15,9,2,3,2,0.0,0,0,34,6,3,0,0,0,3,3,0,0,0,2,94.35,0.0,1.0,1,404
0,1,7,2016,0,15,9,2,4,2,0.0,0,0,17,6,3,0,0,0,3,3,1,0,0,2,138.0,0.0,0.0,0,397
0,0,101,2016,0,15,9,2,5,2,0.0,0,0,44,6,3,0,0,0,0,0,0,0,0,2,70.99,0.0,2.0,1,406
0,1,81,2016,0,16,10,2,0,2,0.0,0,3,56,6,3,0,0,0,0,0,0,0,0,2,85.5,0.0,0.0,0,383
0,1,68,2016,0,16,10,2,0,2,0.0,0,0,59,6,3,0,0,0,3,3,0,0,0,2,118.8,0.0,0.0,0,378
0,1,18,2016,0,16,10,2,0,2,0.0,0,3,41,6,3,0,0,0,0,0,0,0,0,2,106.0,0.0,0.0,0,395
0,1,80,2016,0,16,10,2,1,1,0.0,0,2,103,5,3,0,0,0,0,0,0,1,0,2,100.0,0.0,0.0,0,352
0,1,36,2016,0,16,10,2,1,3,0.0,0,0,25,6,3,0,0,0,0,0,0,0,0,2,137.7,0.0,0.0,0,368
0,1,0,2016,0,16,10,2,1,2,1.0,0,0,103,3,1,0,0,0,0,3,0,0,0,2,134.0,0.0,2.0,2,400
0,0,96,2016,0,16,10,2,1,3,0.0,0,0,47,6,3,0,0,0,0,1,0,0,0,2,121.8,0.0,1.0,1,403
0,1,86,2016,0,16,10,2,1,2,0.0,0,3,41,6,3,0,0,0,0,0,0,0,0,2,94.5,0.0,1.0,0,390
0,1,91,2016,0,16,10,2,1,2,0.0,0,0,55,3,1,0,0,0,0,0,0,0,0,2,82.5,0.0,0.0,0,313
0,1,23,2016,0,16,10,2,2,2,0.0,0,3,22,6,3,0,0,0,0,0,0,0,0,2,98.0,0.0,0.0,0,379
0,1,26,2016,0,16,10,2,2,3,0.0,0,0,46,6,3,0,0,0,3,3,0,0,0,2,153.0,0.0,0.0,0,375
0,1,49,2016,0,16,10,2,2,1,0.0,0,0,10,6,3,0,0,0,3,3,0,0,0,2,112.2,0.0,0.0,0,358
0,0,96,2016,0,16,10,2,2,2,0.0,0,3,34,6,3,0,0,0,0,0,0,0,0,2,76.93,0.0,0.0,1,404
0,1,4,2016,0,16,10,2,2,1,0.0,0,0,47,6,3,0,0,0,3,3,0,0,0,2,135.0,0.0,0.0,0,398
0,1,110,2016,0,16,10,2,2,2,0.0,0,0,95,6,3,0,0,0,3,3,0,0,0,2,93.08,0.0,3.0,0,399
0,0,0,2016,0,16,10,2,2,1,0.0,0,0,95,3,1,0,0,0,0,0,0,0,0,2,106.0,0.0,3.0,1,404
0,1,26,2016,0,16,10,2,2,2,1.0,0,0,103,3,1,0,0,0,4,4,1,0,0,2,157.4,0.0,2.0,2,400
0,0,96,2016,0,16,10,2,3,2,0.0,0,0,20,6,3,0,0,0,0,0,0,0,0,2,84.15,0.0,1.0,1,405
0,1,24,2016,0,16,10,2,3,2,1.0,0,0,103,6,3,0,0,0,3,3,0,0,0,2,120.27,0.0,0.0,0,388
0,1,44,2016,0,16,10,2,3,3,0.0,0,0,92,6,3,0,0,0,0,0,2,0,0,2,131.58,0.0,0.0,0,361
0,1,54,2016,0,16,10,2,3,2,0.0,0,0,17,6,3,0,0,0,3,3,0,0,0,2,112.2,0.0,0.0,0,355
0,1,44,2016,0,16,10,2,3,2,0.0,0,0,92,6,3,0,0,0,3,3,2,0,0,2,113.52,0.0,0.0,0,361
0,0,118,2016,0,16,10,2,3,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,0,2,90.95,0.0,1.0,1,405
0,1,45,2016,0,16,10,2,4,1,0.0,0,0,22,6,3,0,0,0,3,3,0,0,0,2,113.62,0.0,0.0,0,383
0,1,99,2016,0,16,10,2,4,2,0.0,0,0,20,6,3,0,0,0,3,3,0,0,0,2,93.78,0.0,1.0,0,305
0,1,45,2016,0,16,10,2,4,2,0.0,0,0,22,6,3,0,0,0,3,3,0,0,0,2,113.62,0.0,0.0,0,383
0,1,63,2016,0,16,10,2,4,2,2.0,0,0,46,6,3,0,0,0,5,5,0,0,0,2,167.45,0.0,1.0,0,375
0,1,23,2016,0,16,10,2,4,2,0.0,0,0,46,6,3,0,0,0,3,3,0,0,0,2,128.0,0.0,0.0,0,395
0,1,5,2016,0,16,10,2,5,1,0.0,0,0,73,6,3,0,0,0,3,3,0,0,0,2,138.0,0.0,0.0,2,400
0,1,24,2016,0,16,10,2,5,1,0.0,0,0,110,6,3,0,0,0,3,3,0,0,0,2,127.97,0.0,1.0,2,400
0,1,32,2016,0,16,11,1,0,2,1.0,0,0,125,6,3,0,0,0,0,0,0,0,0,2,121.5,0.0,0.0,0,393
0,0,103,2016,0,16,11,1,0,2,0.0,0,0,17,6,3,0,0,0,0,0,0,0,0,2,76.22,0.0,1.0,1,402
0,1,0,2016,0,16,11,1,0,2,0.0,0,0,103,3,1,0,0,0,0,0,0,0,0,2,89.0,0.0,0.0,0,401
0,1,9,2016,0,16,11,1,0,1,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,95.0,0.0,0.0,0,392
0,1,13,2016,0,16,11,1,0,1,0.0,0,0,22,6,3,0,0,0,0,0,0,0,0,2,95.0,0.0,0.0,0,397
0,1,47,2016,0,16,11,1,1,2,0.0,0,0,47,6,3,0,0,0,0,0,0,0,0,2,105.3,0.0,0.0,0,385
0,1,21,2016,0,16,11,1,1,2,2.0,0,0,46,6,3,0,0,0,5,5,0,0,0,2,196.0,0.0,0.0,0,382
0,1,37,2016,0,16,11,1,1,2,0.0,0,0,3,6,3,0,0,0,0,0,0,0,0,2,105.3,0.0,0.0,0,387
0,1,64,2016,0,16,11,1,1,2,0.0,0,3,129,6,3,0,0,0,0,0,0,0,0,2,94.5,0.0,1.0,0,373
0,1,48,2016,0,16,11,1,1,2,0.0,0,3,47,6,3,0,0,0,0,0,0,0,0,2,94.5,0.0,0.0,2,401
0,0,112,2016,0,16,11,1,2,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,87.3,0.0,1.0,1,404
0,0,101,2016,0,16,11,1,2,2,0.0,0,0,46,6,3,0,0,0,3,3,0,0,0,3,85.6,0.0,0.0,1,404
0,1,75,2016,0,16,11,1,2,2,0.0,0,3,41,6,3,0,0,0,0,0,0,0,0,2,85.5,0.0,1.0,0,328
0,1,48,2016,0,16,11,1,2,3,0.0,0,0,20,6,3,0,0,0,3,3,0,0,0,2,137.7,0.0,1.0,0,384
0,0,95,2016,0,16,11,1,2,2,0.0,0,0,101,6,3,0,0,0,3,3,0,0,0,2,68.2,0.0,0.0,1,404
0,1,57,2016,0,16,11,1,2,2,0.0,0,3,10,6,3,0,0,0,0,0,0,0,0,2,94.5,0.0,0.0,0,372
0,1,57,2016,0,16,11,1,2,2,0.0,0,0,101,6,3,0,0,0,0,0,0,0,0,2,105.3,0.0,0.0,0,349
0,0,101,2016,0,16,11,1,2,2,0.0,0,0,46,6,3,0,0,0,3,3,0,0,0,3,103.6,1.0,0.0,1,404
0,0,129,2016,0,16,11,1,3,2,0.0,0,3,34,6,3,0,0,0,0,0,0,0,0,2,80.75,0.0,1.0,1,405
0,1,50,2016,0,16,11,1,3,2,0.0,0,0,17,6,3,0,0,0,0,0,0,0,0,2,99.45,0.0,0.0,0,397
0,1,67,2016,0,16,11,1,3,2,0.0,0,3,44,6,3,0,0,0,0,0,0,0,0,2,89.25,0.0,0.0,0,366
0,1,99,2016,0,16,11,1,3,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,82.45,0.0,0.0,0,359
0,1,24,2016,0,16,11,1,3,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,108.5,0.0,0.0,0,377
0,1,24,2016,0,16,11,1,3,2,0.0,0,0,64,6,3,0,0,0,3,3,0,0,0,2,123.5,0.0,0.0,0,377
0,1,61,2016,0,16,11,1,3,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,76.58,0.0,0.0,0,341
0,1,50,2016,0,16,11,1,3,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,99.45,0.0,1.0,0,401
0,1,0,2016,0,16,11,1,3,2,0.0,0,0,115,6,3,0,0,0,0,0,0,0,0,2,116.0,0.0,0.0,0,401
0,1,48,2016,0,16,11,1,3,3,0.0,0,0,46,6,3,0,0,0,3,3,0,0,0,2,130.05,0.0,0.0,0,354
0,1,27,2016,0,16,11,1,3,2,0.0,0,2,46,6,3,0,0,0,0,0,0,0,0,2,142.78,0.0,0.0,0,381
0,1,19,2016,0,16,11,1,4,2,0.0,0,3,46,6,3,0,0,0,0,0,0,0,0,2,111.4,0.0,0.0,0,387
0,1,75,2016,0,16,11,1,4,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,0,2,90.95,0.0,0.0,0,356
0,1,147,2016,0,16,11,1,5,2,0.0,0,3,103,6,3,0,0,0,0,0,0,0,0,0,90.95,0.0,0.0,2,401
0,0,104,2016,0,16,11,1,5,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,65.67,0.0,1.0,1,407
0,1,92,2016,0,16,11,1,5,2,0.0,0,0,34,6,3,0,0,0,3,3,0,0,0,2,99.45,0.0,0.0,0,373
0,1,47,2016,0,16,12,0,1,1,0.0,0,0,41,6,3,0,0,0,0,1,1,0,0,2,99.9,0.0,0.0,0,380
0,1,1,2016,0,16,12,0,1,1,0.0,0,0,103,0,0,0,0,0,0,0,0,0,0,2,95.0,0.0,0.0,0,401
0,1,47,2016,0,16,12,0,1,1,0.0,0,0,41,6,3,0,0,0,0,0,0,0,0,2,99.9,0.0,0.0,0,380
0,1,34,2016,0,16,12,0,1,1,0.0,0,0,103,5,3,0,0,0,0,0,0,0,0,2,99.9,0.0,0.0,0,380
0,1,0,2016,0,16,12,0,1,1,0.0,0,0,103,2,0,0,0,0,0,0,0,0,0,2,65.0,0.0,0.0,2,402
0,1,55,2016,0,16,12,0,1,3,0.0,0,0,25,6,3,0,0,0,3,3,0,0,0,2,137.7,0.0,0.0,0,374
0,1,27,2016,0,16,12,0,2,2,0.0,0,3,34,6,3,0,0,0,0,0,0,0,0,2,99.0,0.0,1.0,0,383
0,1,29,2016,0,16,12,0,2,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,111.15,0.0,0.0,0,377
0,1,80,2016,0,16,12,0,3,2,0.0,0,3,47,6,3,0,0,0,0,0,0,0,0,2,85.5,0.0,1.0,0,325
0,1,72,2016,0,16,12,0,3,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,105.3,0.0,0.0,0,392
0,1,15,2016,0,16,12,0,3,1,0.0,0,3,64,6,3,0,0,0,0,0,0,0,0,2,117.67,0.0,0.0,0,392
0,0,100,2016,0,16,12,0,3,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,62.86,0.0,0.0,1,405
0,1,197,2016,0,16,12,0,3,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,0,106.2,0.0,2.0,0,310
0,1,64,2016,0,16,12,0,3,2,0.0,0,3,10,6,3,0,0,0,0,0,0,0,0,2,94.5,0.0,0.0,0,395
0,1,65,2016,0,16,12,0,3,1,2.0,0,0,46,6,3,0,0,0,5,5,1,0,0,2,177.3,0.0,1.0,0,353
0,1,52,2016,0,16,12,0,3,2,0.0,0,3,46,6,3,0,0,0,0,0,0,0,0,2,94.5,0.0,0.0,0,370
0,1,29,2016,0,16,12,0,3,2,0.0,0,3,64,6,3,0,0,0,0,0,0,0,0,2,98.0,0.0,0.0,0,393
0,1,158,2016,0,16,12,0,3,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,0,107.0,0.0,0.0,2,402
0,1,76,2016,0,16,12,0,4,2,0.0,0,3,4,6,3,0,0,0,0,0,0,0,0,2,80.75,0.0,0.0,0,327
0,1,78,2016,0,16,12,0,4,2,0.0,0,3,103,6,3,0,0,0,0,0,0,0,0,2,62.18,0.0,0.0,0,329
0,0,120,2016,0,16,12,0,4,2,0.0,0,3,59,6,3,0,0,0,0,0,0,0,0,2,80.75,0.0,1.0,1,406
0,0,123,2016,0,16,12,0,5,0,2.0,0,0,46,6,3,0,0,0,1,1,0,0,0,3,81.5,0.0,1.0,1,407
0,0,125,2016,0,16,12,0,5,2,0.0,0,0,59,6,3,0,0,0,3,3,0,0,0,2,99.45,0.0,0.0,1,407
0,1,9,2016,0,16,12,0,5,2,0.0,0,0,48,6,3,0,0,0,3,3,0,0,0,2,143.6,0.0,0.0,2,402
0,1,90,2016,0,16,12,0,4,2,0.0,0,0,46,6,3,0,0,0,3,3,2,0,0,2,99.45,0.0,0.0,0,316
0,1,78,2016,0,16,12,0,4,2,0.0,0,2,46,6,3,0,0,0,3,3,1,0,0,2,136.0,0.0,1.0,0,343
0,0,124,2016,0,16,12,0,5,2,0.0,0,0,46,6,3,0,0,0,1,1,1,0,0,3,82.13,0.0,0.0,1,407
0,0,101,2016,0,16,12,1,5,2,0.0,0,3,20,6,3,0,0,0,0,0,0,0,0,2,54.06,0.0,0.0,1,408
0,0,101,2016,0,16,12,2,5,2,0.0,0,0,77,6,3,0,0,0,3,3,0,0,0,2,93.38,0.0,0.0,1,409
0,1,1,2016,0,16,12,2,6,1,0.0,0,0,103,0,0,0,0,0,0,0,0,0,0,2,95.0,0.0,0.0,2,402
0,1,84,2016,0,16,12,2,6,1,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,66.76,0.0,0.0,0,367
0,1,26,2016,0,16,13,0,1,3,0.0,0,0,34,6,3,0,0,0,3,3,0,0,0,2,147.0,0.0,0.0,0,391
0,1,1,2016,0,16,13,0,1,2,0.0,0,3,106,6,3,0,0,0,0,0,0,0,0,2,89.0,0.0,0.0,2,403
0,1,138,2016,0,16,13,0,1,2,0.0,0,2,103,4,3,0,0,0,0,0,0,0,0,3,90.0,0.0,0.0,0,396
0,1,58,2016,0,16,13,0,2,2,0.0,0,0,64,6,3,0,0,0,0,0,0,0,0,2,105.3,0.0,0.0,0,346
0,1,21,2016,0,16,13,0,2,2,0.0,0,3,46,6,3,0,0,0,0,0,0,0,0,2,117.0,0.0,0.0,0,382
0,1,99,2016,0,16,13,0,2,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,0,2,96.3,0.0,1.0,0,375
0,0,101,2016,0,16,13,0,3,2,0.0,0,0,59,3,1,0,0,0,3,3,0,0,0,2,93.9,0.0,0.0,1,406
0,1,32,2016,0,16,13,0,3,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,108.3,0.0,0.0,0,371
0,0,108,2016,0,16,13,0,3,2,0.0,0,0,46,6,3,0,0,0,0,0,0,0,0,2,90.3,0.0,0.0,1,406
0,1,32,2016,0,16,13,0,3,3,0.0,0,0,46,6,3,0,0,0,3,3,0,0,0,2,140.7,0.0,0.0,0,371
0,1,11,2016,0,16,13,0,3,2,0.0,0,0,34,6,3,0,0,0,3,3,0,0,0,2,143.33,0.0,0.0,0,394
0,1,44,2016,0,16,13,0,4,1,0.0,0,3,47,6,3,0,0,0,0,0,2,0,0,2,116.0,0.0,0.0,0,399
0,1,90,2016,0,16,13,0,4,2,0.0,0,3,92,6,3,0,0,0,0,0,0,0,0,2,80.75,0.0,0.0,0,393
0,0,118,2016,0,16,13,0,4,2,0.0,0,0,10,6,3,0,0,0,0,0,0,0,0,2,90.95,0.0,1.0,1,407
0,1,30,2016,0,16,13,0,4,2,0.0,0,3,70,6,3,0,0,0,0,0,0,0,0,2,99.0,0.0,0.0,0,378
0,1,63,2016,0,16,13,0,4,2,0.0,0,2,64,6,3,0,0,0,3,3,3,0,0,2,144.5,0.0,2.0,0,346
0,1,100,2016,0,16,13,0,4,2,2.0,0,0,34,6,3,0,0,0,5,5,0,0,0,2,154.7,0.0,1.0,0,372
0,1,50,2016,0,16,13,1,4,2,2.0,0,0,92,6,3,0,0,0,5,5,0,0,0,2,170.85,0.0,0.0,0,367
0,1,85,2016,0,16,13,2,5,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,0,2,90.95,0.0,0.0,0,326
0,1,8,2016,0,16,13,6,15,1,0.0,0,0,103,2,0,0,0,0,0,0,0,0,0,2,130.0,0.0,0.0,0,396
0,1,87,2016,0,16,14,0,1,2,0.0,0,0,103,6,3,0,0,0,0,0,0,0,0,2,74.15,0.0,0.0,0,387
0,1,31,2016,0,16,14,0,1,2,0.0,0,3,99,6,3,0,0,0,0,0,0,0,0,2,94.5,0.0,0.0,0,387
0,1,13,2016,0,16,14,0,1,2,0.0,0,2,103,5,3,0,0,0,0,0,1,0,0,2,131.6,0.0,0.0,0,399
0,1,281,2016,0,16,14,0,1,1,0.0,0,0,103,4,3,0,0,0,0,0,0,1,0,2,59.0,0.0,0.0,0,228
